"model_name","src_path","is_parsed","ref_resolving_error","syntax_error","error_codes"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/d3.1.3-1/scenario_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/rma/scenario-compcert.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/doc/model/complex_types.aadl","false","0","11","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/some-types-stdint/scenario_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"Toy_Example","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/d3.1.3-1/toy_example.aadl","false","10","4","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Toy_Example","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/d3.1.3-1/toy_example.aadl","false","10","4","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Toy_Example","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/d3.1.3-1/toy_example.aadl","false","10","4","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Toy_Example","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/d3.1.3-1/toy_example.aadl","false","10","4","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/share/cheddar/User_Defined_Cheddar_Properties.aadl","false","0","1","[]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/import/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/d3.1.3-1/toy_example.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"interfaceview::IV::producer","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-pc-ethernet/__interfaceview-v2.aadl","true","9","1","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax, org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/ping/scenario-local-xenomai-posix.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/doc/model/thread_a.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/rma/scenario-bench.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/share/ocarina/leon_characteristics.aadl","false","0","1","[]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/doc/model/do_ping_spg.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"RMAAadl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/rma/rma-xenomai-posix.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/ping/scenario-leon-spw.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"devices","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/doc/model/devices.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/ping/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"CPP_Test","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/cpp/cpp_test.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"CPP_Test","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/cpp/cpp_test.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"CPP_Test","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/cpp/cpp_test.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/cpp/scenario_rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/some-types/scenario_rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/latency/latencyevent-original.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/latency/latency-original.aadl","false","0","9","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/sunseeker/sunseeker_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/rma/rma.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/flight-mgmt/flt_mgmt.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/latency/latency-original.aadl","false","0","9","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/monitor/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/share/cheddar/Cheddar_Properties.aadl","false","8","3","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax, org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/sunseeker/scenario_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/producer-consumer/scenario_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/cpp/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/lua/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/flight-mgmt/scenario_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"RMAAadl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/rma/rma-xtratum-leon3.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/doc/model/protected_object_types.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/d3.1.3-1/scenario_local_xenomai_posix.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"RMAAadl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/rma/rma-bench.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/d3.1.3-1/scenario_local_xenomai_native.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/sunseeker/sunseeker_dist.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/ping/scenario-xtratum-conf.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/latency/latencyevent.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/packet-store/scenario_rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/share/ocarina/aadl_properties.aadl","false","6","5","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax, org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/share/models/leon3.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/producer-consumer/scenario_rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"flight::mgmt","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/flight-mgmt/flt_mgmt.aadl","true","8","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking, org.osate.xtext.aadl2.with_not_used]"
"flight::mgmt","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/flight-mgmt/flt_mgmt.aadl","true","8","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking, org.osate.xtext.aadl2.with_not_used]"
"flight::mgmt","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/flight-mgmt/flt_mgmt.aadl","true","8","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking, org.osate.xtext.aadl2.with_not_used]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/rma/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/latency/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/sunseeker/scenario_dist.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"process_package","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/ConcurrencyView/process.aadl","true","6","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking, org.osate.xtext.aadl2.properties.missing_with, org.osate.xtext.aadl2.with_not_used]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/d3.1.3-1/scenario_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/ping/scenario-local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/ping/scenario-rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/doc/model/scenario_sample.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/share/ocarina/arao.aadl","false","5","3","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax, org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/some-types-stdint/some_types_stdint.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/sunseeker/scenario_rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/sunseeker/scenario_dist.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/some-types-stdint/scenario_rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/monitor/scenario_rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"interfaceview::IV::Function1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/InterfaceView.aadl","true","9","1","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax, org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/flight-mgmt/scenario_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"Sunseeker_Dist","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/sunseeker/sunseeker_dist.aadl","true","0","10","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/latency/scenario_local.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/latency/latency.aadl","false","0","10","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/latency/latencyevent-original.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/some-types/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/doc/model/node_a_model.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/flight-mgmt/software.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"interfaceview::IV::producer","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/pc-pc-ethernet/InterfaceView.aadl","true","9","1","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax, org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/latency/latencyevent.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/ping/scenario.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/rma/scenario-rtems.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/producer-consumer/producer_consumer.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv1/producer-consumer/software.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/examples/aadlv2/ping/scenario-local-xenomai-native.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a520/examples/rasta-hello/polyorb-hi-c/doc/model/hardware.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
